scientificName,stateProvince,decimalLatitude,decimalLongitude,references
Pardosa dorsalis,Colorado,39.373723,-106.450777,https://ecdysis.org/collections/individual/index.php?occid=3194661
Pardosa dorsalis,Colorado,39.373723,-106.45009,https://ecdysis.org/collections/individual/index.php?occid=3196837
Pardosa dorsalis,Colorado,40.261389,-105.790278,https://ecdysis.org/collections/individual/index.php?occid=3198220
Pardosa dorsalis,Colorado,37.4063,-104.9795,https://ecdysis.org/collections/individual/index.php?occid=3198245
Pardosa dorsalis,Colorado,37.396944,-104.968611,https://ecdysis.org/collections/individual/index.php?occid=3198584
Pardosa dorsalis,Colorado,39.437028,-105.758861,https://ecdysis.org/collections/individual/index.php?occid=3200400
Pardosa dorsalis,Colorado,39.938611,-107.602778,https://ecdysis.org/collections/individual/index.php?occid=3200402
Pardosa dorsalis,Colorado,38.548333,-107.315833,https://ecdysis.org/collections/individual/index.php?occid=3216360
Pardosa dorsalis,Colorado,39.1,-107.3125,https://ecdysis.org/collections/individual/index.php?occid=3217886
Pardosa dorsalis,Colorado,40.350833,-105.921389,https://ecdysis.org/collections/individual/index.php?occid=3217888
Pardosa dorsalis,Colorado,38.408,-105.933,https://ecdysis.org/collections/individual/index.php?occid=3217978
Pardosa dorsalis,Colorado,38.903056,-105.320278,https://ecdysis.org/collections/individual/index.php?occid=3217980
Pardosa dorsalis,Colorado,40.258056,-105.850556,https://ecdysis.org/collections/individual/index.php?occid=3217999
Pardosa dorsalis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3223042
Pardosa dorsalis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3223073
Pardosa dorsalis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3223076
Pardosa dorsalis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3223077
Pardosa dorsalis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3223081
Pardosa dorsalis,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3223121
Pardosa dorsuncata,Colorado,40.392222,-105.659722,https://ecdysis.org/collections/individual/index.php?occid=3182996
Pardosa dorsuncata,Colorado,39.843278,-105.522111,https://ecdysis.org/collections/individual/index.php?occid=3184004
Pardosa dorsuncata,Colorado,39.875722,-105.529139,https://ecdysis.org/collections/individual/index.php?occid=3184007
Pardosa dorsuncata,Colorado,39.805361,-105.439667,https://ecdysis.org/collections/individual/index.php?occid=3184008
Pardosa dorsuncata,Colorado,39.826667,-105.499583,https://ecdysis.org/collections/individual/index.php?occid=3184009
Pardosa dorsuncata,Colorado,39.904611,-105.622472,https://ecdysis.org/collections/individual/index.php?occid=3184092
Pardosa dorsuncata,Colorado,39.901389,-105.452861,https://ecdysis.org/collections/individual/index.php?occid=3184100
Pardosa dorsuncata,Colorado,39.903861,-105.626111,https://ecdysis.org/collections/individual/index.php?occid=3184103
Pardosa dorsuncata,Colorado,39.915722,-105.599944,https://ecdysis.org/collections/individual/index.php?occid=3184107
Pardosa dorsuncata,Colorado,39.866306,-105.611417,https://ecdysis.org/collections/individual/index.php?occid=3184110
Pardosa dorsuncata,Colorado,39.863167,-105.628111,https://ecdysis.org/collections/individual/index.php?occid=3184113
Pardosa dorsuncata,Colorado,39.908194,-105.558333,https://ecdysis.org/collections/individual/index.php?occid=3184118
Pardosa dorsuncata,Colorado,39.826611,-105.542806,https://ecdysis.org/collections/individual/index.php?occid=3184122
Pardosa dorsuncata,Colorado,39.860222,-105.446972,https://ecdysis.org/collections/individual/index.php?occid=3184126
Pardosa dorsuncata,Colorado,39.543,-105.273833,https://ecdysis.org/collections/individual/index.php?occid=3184248
Pardosa dorsuncata,Colorado,39.505222,-105.390194,https://ecdysis.org/collections/individual/index.php?occid=3185224
Pardosa dorsuncata,Colorado,39.566694,-105.384306,https://ecdysis.org/collections/individual/index.php?occid=3186598
Pardosa dorsuncata,Colorado,39.492694,-105.537583,https://ecdysis.org/collections/individual/index.php?occid=3186659
Pardosa dorsuncata,Colorado,39.519194,-105.409833,https://ecdysis.org/collections/individual/index.php?occid=3186681
Pardosa dorsuncata,Colorado,39.517861,-105.4225,https://ecdysis.org/collections/individual/index.php?occid=3186689
Pardosa dorsuncata,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3196622
Pardosa dorsuncata,Colorado,37.9072,-107.3914,https://ecdysis.org/collections/individual/index.php?occid=3197803
Pardosa dorsuncata,Colorado,40.071722,-104.555722,https://ecdysis.org/collections/individual/index.php?occid=3197826
Pardosa dorsuncata,Colorado,39.211111,-104.895833,https://ecdysis.org/collections/individual/index.php?occid=3197828
Pardosa dorsuncata,Colorado,39.8,-105.566667,https://ecdysis.org/collections/individual/index.php?occid=3198251
Pardosa dorsuncata,Colorado,39.343611,-105.266222,https://ecdysis.org/collections/individual/index.php?occid=3198447
Pardosa dorsuncata,Colorado,39.343306,-105.079389,https://ecdysis.org/collections/individual/index.php?occid=3198459
Pardosa dorsuncata,Colorado,39.732778,-105.086111,https://ecdysis.org/collections/individual/index.php?occid=3198656
Pardosa dorsuncata,Colorado,38.866667,-105.133333,https://ecdysis.org/collections/individual/index.php?occid=3199664
Pardosa dorsuncata,Colorado,39.366111,-105.338333,https://ecdysis.org/collections/individual/index.php?occid=3200385
Pardosa dorsuncata,Colorado,39.96,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201289
Pardosa dorsuncata,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201378
Pardosa dorsuncata,Colorado,39.961,-105.51,https://ecdysis.org/collections/individual/index.php?occid=3201380
Pardosa dorsuncata,Colorado,38.886389,-105.177778,https://ecdysis.org/collections/individual/index.php?occid=3216325
Pardosa dorsuncata,Colorado,39.523565,-105.25113,https://ecdysis.org/collections/individual/index.php?occid=3217901
Pardosa dorsuncata,Colorado,37.925,-107.333333,https://ecdysis.org/collections/individual/index.php?occid=3217981
Pardosa dorsuncata,Colorado,39.589014,-106.105912,https://ecdysis.org/collections/individual/index.php?occid=3217985
Pardosa dorsuncata,Colorado,39.365879,-105.307624,https://ecdysis.org/collections/individual/index.php?occid=3218004
Pardosa falcifera,Colorado,38.64729,-105.219065,https://ecdysis.org/collections/individual/index.php?occid=3197111
Pardosa falcifera,Colorado,38.5075,-104.44,https://ecdysis.org/collections/individual/index.php?occid=3198239
Pardosa falcifera,Colorado,39.605,-107.585,https://ecdysis.org/collections/individual/index.php?occid=3198333
Pardosa falcifera,Colorado,38.466944,-104.435278,https://ecdysis.org/collections/individual/index.php?occid=3198361
Pardosa falcifera,Colorado,38.466944,-104.435278,https://ecdysis.org/collections/individual/index.php?occid=3200175
Pardosa falcifera,Colorado,38.009444,-103.718333,https://ecdysis.org/collections/individual/index.php?occid=3200229
Pardosa falcifera,Colorado,38.466111,-104.417222,https://ecdysis.org/collections/individual/index.php?occid=3200231
Pardosa falcifera,Colorado,38.5075,-104.439444,https://ecdysis.org/collections/individual/index.php?occid=3200989
Pardosa falcifera,Colorado,38.508333,-104.442222,https://ecdysis.org/collections/individual/index.php?occid=3203113
Pardosa falcifera,Colorado,38.466944,-104.417778,https://ecdysis.org/collections/individual/index.php?occid=3216129
Pardosa fuscula,Colorado,39.805361,-105.439667,https://ecdysis.org/collections/individual/index.php?occid=3184088
Pardosa fuscula,Colorado,39.567778,-105.037444,https://ecdysis.org/collections/individual/index.php?occid=3185227
Pardosa fuscula,Colorado,39.540306,-105.051778,https://ecdysis.org/collections/individual/index.php?occid=3186690
Pardosa fuscula,Colorado,39.651944,-105.027889,https://ecdysis.org/collections/individual/index.php?occid=3187332
Pardosa fuscula,Colorado,40.454,-106.181,https://ecdysis.org/collections/individual/index.php?occid=3193989
Pardosa fuscula,Colorado,39.2,-106,https://ecdysis.org/collections/individual/index.php?occid=3194571
Pardosa fuscula,Colorado,39.932778,-105.455278,https://ecdysis.org/collections/individual/index.php?occid=3194582
Pardosa fuscula,Colorado,39.932778,-105.455278,https://ecdysis.org/collections/individual/index.php?occid=3194593
Pardosa fuscula,Colorado,39.225,-106.001,https://ecdysis.org/collections/individual/index.php?occid=3197108
Pardosa fuscula,Colorado,38.522222,-106.522222,https://ecdysis.org/collections/individual/index.php?occid=3198317
Pardosa fuscula,Colorado,39.918333,-107.331389,https://ecdysis.org/collections/individual/index.php?occid=3198345
Pardosa fuscula,Colorado,39.925278,-107.321111,https://ecdysis.org/collections/individual/index.php?occid=3198385
Pardosa fuscula,Colorado,39.881944,-105.263611,https://ecdysis.org/collections/individual/index.php?occid=3198489
Pardosa fuscula,Colorado,39.128333,-106.618611,https://ecdysis.org/collections/individual/index.php?occid=3198729
Pardosa fuscula,Colorado,39.269261,-105.981944,https://ecdysis.org/collections/individual/index.php?occid=3199053
Pardosa fuscula,Colorado,38.5225,-105.105,https://ecdysis.org/collections/individual/index.php?occid=3199830
Pardosa fuscula,Colorado,39.136806,-105.887611,https://ecdysis.org/collections/individual/index.php?occid=3199885
Pardosa fuscula,Colorado,39.832611,-107.561083,https://ecdysis.org/collections/individual/index.php?occid=3200404
Pardosa fuscula,Colorado,38.508333,-104.442222,https://ecdysis.org/collections/individual/index.php?occid=3200854
Pardosa fuscula,Colorado,39.563472,-105.041889,https://ecdysis.org/collections/individual/index.php?occid=3205759
Pardosa fuscula,Colorado,40.059708,-105.616947,https://ecdysis.org/collections/individual/index.php?occid=3205806
Pardosa fuscula,Colorado,39.223812,-106.000565,https://ecdysis.org/collections/individual/index.php?occid=3206117
Pardosa fuscula,Colorado,37.594,-105.491,https://ecdysis.org/collections/individual/index.php?occid=3206224
Pardosa fuscula,Colorado,39.225,-106.002,https://ecdysis.org/collections/individual/index.php?occid=3206234
Pardosa fuscula,Colorado,39.038,-106.115,https://ecdysis.org/collections/individual/index.php?occid=3206249
Pardosa fuscula,Colorado,39.961891,-105.510376,https://ecdysis.org/collections/individual/index.php?occid=3206250
Pardosa fuscula,Colorado,39.223812,-106.000565,https://ecdysis.org/collections/individual/index.php?occid=3206263
Pardosa fuscula,Colorado,40.375363,-105.505585,https://ecdysis.org/collections/individual/index.php?occid=3206274
Pardosa fuscula,Colorado,40.151211,-105.500548,https://ecdysis.org/collections/individual/index.php?occid=3206279
Pardosa fuscula,Colorado,40.06,-105.617,https://ecdysis.org/collections/individual/index.php?occid=3206286
Pardosa fuscula,Colorado,40.119,-105.477,https://ecdysis.org/collections/individual/index.php?occid=3206292
Pardosa fuscula,Colorado,40.057,-106.175,https://ecdysis.org/collections/individual/index.php?occid=3206298
Pardosa fuscula,Colorado,40.161775,-105.992136,https://ecdysis.org/collections/individual/index.php?occid=3206303
Pardosa fuscula,Colorado,39.576406,-106.723464,https://ecdysis.org/collections/individual/index.php?occid=3206336
Pardosa fuscula,Colorado,37.777772,-105.266293,https://ecdysis.org/collections/individual/index.php?occid=3206506
Pardosa fuscula,Colorado,37.920008,-104.938885,https://ecdysis.org/collections/individual/index.php?occid=3206515
Pardosa fuscula,Colorado,37.777772,-105.266292,https://ecdysis.org/collections/individual/index.php?occid=3206517
Pardosa fuscula,Colorado,40.094225,-106.54305,https://ecdysis.org/collections/individual/index.php?occid=3207152
Pardosa fuscula,Colorado,39.962719,-105.510375,https://ecdysis.org/collections/individual/index.php?occid=3207222
Pardosa fuscula,Colorado,39.961376,-105.510831,https://ecdysis.org/collections/individual/index.php?occid=3209513
Pardosa fuscula,Colorado,40.072208,-105.508332,https://ecdysis.org/collections/individual/index.php?occid=3210168
Pardosa fuscula,Colorado,39.530556,-105.041167,https://ecdysis.org/collections/individual/index.php?occid=3210536
Pardosa fuscula,Colorado,39.658944,-105.605361,https://ecdysis.org/collections/individual/index.php?occid=3211548
Pardosa fuscula,Colorado,39.834278,-105.427944,https://ecdysis.org/collections/individual/index.php?occid=3211555
Pardosa fuscula,Colorado,39.805917,-105.533972,https://ecdysis.org/collections/individual/index.php?occid=3211557
Pardosa fuscula,Colorado,39.433889,-105.769167,https://ecdysis.org/collections/individual/index.php?occid=3216121
Pardosa fuscula,Colorado,38.873611,-105.180556,https://ecdysis.org/collections/individual/index.php?occid=3216324
Pardosa fuscula,Colorado,40.0775,-105.59,https://ecdysis.org/collections/individual/index.php?occid=3216445
Pardosa fuscula,Colorado,38.983611,-106.441667,https://ecdysis.org/collections/individual/index.php?occid=3216447
Pardosa fuscula,Colorado,39.87016,-105.563799,https://ecdysis.org/collections/individual/index.php?occid=3216572
Pardosa fuscula,Colorado,37.169722,-106.104444,https://ecdysis.org/collections/individual/index.php?occid=3217727
Pardosa fuscula,Colorado,39.928056,-105.276944,https://ecdysis.org/collections/individual/index.php?occid=3217814
Pardosa fuscula,Colorado,38.873611,-105.180556,https://ecdysis.org/collections/individual/index.php?occid=3218018
Pardosa fuscula,Colorado,40.216667,-107.983333,https://ecdysis.org/collections/individual/index.php?occid=3218019
Pardosa fuscula,Colorado,37.794167,-108.029444,https://ecdysis.org/collections/individual/index.php?occid=3218081
Pardosa fuscula,Colorado,39.784722,-105.77825,https://ecdysis.org/collections/individual/index.php?occid=3218802
Pardosa fuscula,Colorado,39.941667,-107.285,https://ecdysis.org/collections/individual/index.php?occid=3222514
Pardosa fuscula,Colorado,39.926111,-107.269167,https://ecdysis.org/collections/individual/index.php?occid=3222530
Pardosa fuscula,Colorado,39.956944,-107.283889,https://ecdysis.org/collections/individual/index.php?occid=3222532
Pardosa fuscula,Colorado,39.941667,-107.285,https://ecdysis.org/collections/individual/index.php?occid=3222540
Pardosa fuscula,Colorado,39.918333,-107.331667,https://ecdysis.org/collections/individual/index.php?occid=3222543
Pardosa fuscula,Colorado,39.958056,-107.271111,https://ecdysis.org/collections/individual/index.php?occid=3222726
Pardosa groenlandica,Colorado,39.583417,-105.626139,https://ecdysis.org/collections/individual/index.php?occid=3182040
Pardosa groenlandica,Colorado,39.207944,-106.167472,https://ecdysis.org/collections/individual/index.php?occid=3182045
Pardosa groenlandica,Colorado,39.596306,-105.642694,https://ecdysis.org/collections/individual/index.php?occid=3182046
Pardosa groenlandica,Colorado,39.583417,-105.626139,https://ecdysis.org/collections/individual/index.php?occid=3182047
Pardosa groenlandica,Colorado,39.583417,-105.626139,https://ecdysis.org/collections/individual/index.php?occid=3182048
Pardosa groenlandica,Colorado,39.207944,-106.167472,https://ecdysis.org/collections/individual/index.php?occid=3182049
Pardosa groenlandica,Colorado,39.596306,-105.642694,https://ecdysis.org/collections/individual/index.php?occid=3182076
Pardosa groenlandica,Colorado,39.207944,-106.167472,https://ecdysis.org/collections/individual/index.php?occid=3182077
Pardosa groenlandica,Colorado,39.908194,-105.558333,https://ecdysis.org/collections/individual/index.php?occid=3184035
Pardosa groenlandica,Colorado,39.912333,-105.549139,https://ecdysis.org/collections/individual/index.php?occid=3184098
Pardosa groenlandica,Colorado,39.602765,-105.84251,https://ecdysis.org/collections/individual/index.php?occid=3184241
Pardosa groenlandica,Colorado,39.917,-105.501,https://ecdysis.org/collections/individual/index.php?occid=3193851
Pardosa groenlandica,Colorado,39.284,-106.062,https://ecdysis.org/collections/individual/index.php?occid=3193960
Pardosa groenlandica,Colorado,40.001389,-105.3125,https://ecdysis.org/collections/individual/index.php?occid=3194672
Pardosa groenlandica,Colorado,39.633333,-102.15,https://ecdysis.org/collections/individual/index.php?occid=3194983
Pardosa groenlandica,Colorado,40.059722,-105.616389,https://ecdysis.org/collections/individual/index.php?occid=3194994
Pardosa groenlandica,Colorado,40.485,-106.831,https://ecdysis.org/collections/individual/index.php?occid=3195636
Pardosa groenlandica,Colorado,40.498,-105.182,https://ecdysis.org/collections/individual/index.php?occid=3197008
Pardosa groenlandica,Colorado,38.723333,-104.384583,https://ecdysis.org/collections/individual/index.php?occid=3197032
Pardosa groenlandica,Colorado,39.66361,-105.87861,https://ecdysis.org/collections/individual/index.php?occid=3197095
Pardosa groenlandica,Colorado,40.259167,-105.834444,https://ecdysis.org/collections/individual/index.php?occid=3197130
Pardosa groenlandica,Colorado,39.1345,-104.8845,https://ecdysis.org/collections/individual/index.php?occid=3197889
Pardosa groenlandica,Colorado,39.815833,-107.574444,https://ecdysis.org/collections/individual/index.php?occid=3198218
Pardosa groenlandica,Colorado,40.034,-105.216,https://ecdysis.org/collections/individual/index.php?occid=3198238
Pardosa groenlandica,Colorado,38.827778,-106.408611,https://ecdysis.org/collections/individual/index.php?occid=3198355
Pardosa groenlandica,Colorado,40.507,-106.607,https://ecdysis.org/collections/individual/index.php?occid=3198427
Pardosa groenlandica,Colorado,39.925278,-107.321111,https://ecdysis.org/collections/individual/index.php?occid=3198432
Pardosa groenlandica,Colorado,38.835556,-106.545833,https://ecdysis.org/collections/individual/index.php?occid=3198472
Pardosa groenlandica,Colorado,39.45,-105.862778,https://ecdysis.org/collections/individual/index.php?occid=3198728
Pardosa groenlandica,Colorado,39.203889,-106.084722,https://ecdysis.org/collections/individual/index.php?occid=3198737
Pardosa groenlandica,Colorado,39.13515,-106.178733,https://ecdysis.org/collections/individual/index.php?occid=3198741
Pardosa groenlandica,Colorado,40.554167,-105.143056,https://ecdysis.org/collections/individual/index.php?occid=3198785
Pardosa groenlandica,Colorado,39.633333,-105.605,https://ecdysis.org/collections/individual/index.php?occid=3199045
Pardosa groenlandica,Colorado,38.949444,-106.438889,https://ecdysis.org/collections/individual/index.php?occid=3199140
Pardosa groenlandica,Colorado,40.185556,-108.481944,https://ecdysis.org/collections/individual/index.php?occid=3199196
Pardosa groenlandica,Colorado,39.820722,-105.689028,https://ecdysis.org/collections/individual/index.php?occid=3199419
Pardosa groenlandica,Colorado,39.655,-105.879167,https://ecdysis.org/collections/individual/index.php?occid=3199838
Pardosa groenlandica,Colorado,39.8025,-106.242222,https://ecdysis.org/collections/individual/index.php?occid=3199846
Pardosa groenlandica,Colorado,37.813333,-107.65,https://ecdysis.org/collections/individual/index.php?occid=3199869
Pardosa groenlandica,Colorado,39.136667,-105.8875,https://ecdysis.org/collections/individual/index.php?occid=3199886
Pardosa groenlandica,Colorado,39.5358,-105.7456,https://ecdysis.org/collections/individual/index.php?occid=3200068
Pardosa groenlandica,Colorado,39.801667,-105.779694,https://ecdysis.org/collections/individual/index.php?occid=3200127
Pardosa groenlandica,Colorado,40.821111,-107.379722,https://ecdysis.org/collections/individual/index.php?occid=3200140
Pardosa groenlandica,Colorado,37.997222,-107.708333,https://ecdysis.org/collections/individual/index.php?occid=3200239
Pardosa groenlandica,Colorado,38.591111,-107.9475,https://ecdysis.org/collections/individual/index.php?occid=3200390
Pardosa groenlandica,Colorado,39.917,-105.501,https://ecdysis.org/collections/individual/index.php?occid=3201542
Pardosa groenlandica,Colorado,39.485306,-105.102806,https://ecdysis.org/collections/individual/index.php?occid=3201679
Pardosa groenlandica,Colorado,37.779,-107.956,https://ecdysis.org/collections/individual/index.php?occid=3201711
Pardosa groenlandica,Colorado,39.350833,-106.024333,https://ecdysis.org/collections/individual/index.php?occid=3204735
Pardosa groenlandica,Colorado,39.793,-105.784,https://ecdysis.org/collections/individual/index.php?occid=3205064
Pardosa groenlandica,Colorado,39.671917,-105.807806,https://ecdysis.org/collections/individual/index.php?occid=3205086
Pardosa groenlandica,Colorado,37.714,-105.681,https://ecdysis.org/collections/individual/index.php?occid=3205103
Pardosa groenlandica,Colorado,40.567095,-105.077036,https://ecdysis.org/collections/individual/index.php?occid=3205228
Pardosa groenlandica,Colorado,40.163937,-105.102516,https://ecdysis.org/collections/individual/index.php?occid=3205831
Pardosa groenlandica,Colorado,38.359046,-105.144286,https://ecdysis.org/collections/individual/index.php?occid=3205836
Pardosa groenlandica,Colorado,38.958538,-108.617563,https://ecdysis.org/collections/individual/index.php?occid=3205840
Pardosa groenlandica,Colorado,39.195269,-106.137242,https://ecdysis.org/collections/individual/index.php?occid=3205843
Pardosa groenlandica,Colorado,40.101604,-105.169158,https://ecdysis.org/collections/individual/index.php?occid=3205847
Pardosa groenlandica,Colorado,39.588599,-105.643336,https://ecdysis.org/collections/individual/index.php?occid=3205890
Pardosa groenlandica,Colorado,40.010492,-105.276843,https://ecdysis.org/collections/individual/index.php?occid=3205898
Pardosa groenlandica,Colorado,40.36515,-105.55407,https://ecdysis.org/collections/individual/index.php?occid=3205933
Pardosa groenlandica,Colorado,40.116708,-105.169158,https://ecdysis.org/collections/individual/index.php?occid=3205940
Pardosa groenlandica,Colorado,39.9338,-105.6836,https://ecdysis.org/collections/individual/index.php?occid=3206582
Pardosa groenlandica,Colorado,40.062398,-106.808047,https://ecdysis.org/collections/individual/index.php?occid=3206739
Pardosa groenlandica,Colorado,39.091853,-108.565325,https://ecdysis.org/collections/individual/index.php?occid=3206740
Pardosa groenlandica,Colorado,39.801963,-105.076599,https://ecdysis.org/collections/individual/index.php?occid=3206743
Pardosa groenlandica,Colorado,40.681924,-106.252214,https://ecdysis.org/collections/individual/index.php?occid=3206744
Pardosa groenlandica,Colorado,39.256934,-106.181688,https://ecdysis.org/collections/individual/index.php?occid=3206751
Pardosa groenlandica,Colorado,40.309151,-105.690561,https://ecdysis.org/collections/individual/index.php?occid=3206753
Pardosa groenlandica,Colorado,39.61455,-102.1986,https://ecdysis.org/collections/individual/index.php?occid=3207168
Pardosa groenlandica,Colorado,40.163936,-105.102517,https://ecdysis.org/collections/individual/index.php?occid=3207172
Pardosa groenlandica,Colorado,39.223811,-106.000564,https://ecdysis.org/collections/individual/index.php?occid=3207229
Pardosa groenlandica,Colorado,39.583342,-105.626139,https://ecdysis.org/collections/individual/index.php?occid=3210537
Pardosa groenlandica,Colorado,39.596306,-105.642694,https://ecdysis.org/collections/individual/index.php?occid=3210538
Pardosa groenlandica,Colorado,39.669361,-105.882361,https://ecdysis.org/collections/individual/index.php?occid=3211547
Pardosa groenlandica,Colorado,39.207944,-106.167472,https://ecdysis.org/collections/individual/index.php?occid=3211551
Pardosa groenlandica,Colorado,39.132306,-106.181139,https://ecdysis.org/collections/individual/index.php?occid=3211552
Pardosa groenlandica,Colorado,39.421111,-105.644722,https://ecdysis.org/collections/individual/index.php?occid=3216154
Pardosa groenlandica,Colorado,39.125833,-104.908611,https://ecdysis.org/collections/individual/index.php?occid=3216241
Pardosa groenlandica,Colorado,39.121111,-106.42,https://ecdysis.org/collections/individual/index.php?occid=3216277
Pardosa groenlandica,Colorado,40.5875,-105.143056,https://ecdysis.org/collections/individual/index.php?occid=3216561
Pardosa groenlandica,Colorado,39.63155,-106.521599,https://ecdysis.org/collections/individual/index.php?occid=3217059
Pardosa groenlandica,Colorado,39.655,-105.879167,https://ecdysis.org/collections/individual/index.php?occid=3217076
Pardosa groenlandica,Colorado,37.85,-107.716667,https://ecdysis.org/collections/individual/index.php?occid=3217080
Pardosa groenlandica,Colorado,39.308333,-107.183333,https://ecdysis.org/collections/individual/index.php?occid=3217083
Pardosa groenlandica,Colorado,37.678333,-105.734722,https://ecdysis.org/collections/individual/index.php?occid=3217084
Pardosa groenlandica,Colorado,39.786389,-107.604722,https://ecdysis.org/collections/individual/index.php?occid=3217085
Pardosa groenlandica,Colorado,37.132778,-105.053611,https://ecdysis.org/collections/individual/index.php?occid=3217715
Pardosa groenlandica,Colorado,39.588056,-105.644722,https://ecdysis.org/collections/individual/index.php?occid=3217983
Pardosa groenlandica,Colorado,38.587222,-105.645833,https://ecdysis.org/collections/individual/index.php?occid=3218031
Pardosa groenlandica,Colorado,40.554167,-105.143056,https://ecdysis.org/collections/individual/index.php?occid=3218810
Pardosa groenlandica,Colorado,40.554167,-105.143056,https://ecdysis.org/collections/individual/index.php?occid=3218822
Pardosa groenlandica,Colorado,40.554167,-105.141667,https://ecdysis.org/collections/individual/index.php?occid=3218823
Pardosa groenlandica,Colorado,40.554167,-105.141667,https://ecdysis.org/collections/individual/index.php?occid=3218824
Pardosa groenlandica,Colorado,39.939167,-105.656111,https://ecdysis.org/collections/individual/index.php?occid=3218850
Pardosa groenlandica,Colorado,39.938333,-105.653056,https://ecdysis.org/collections/individual/index.php?occid=3218851
Pardosa groenlandica,Colorado,40.266667,-106.316667,https://ecdysis.org/collections/individual/index.php?occid=3218852
Pardosa groenlandica,Colorado,39.939167,-105.656111,https://ecdysis.org/collections/individual/index.php?occid=3218853
Pardosa groenlandica,Colorado,39.655,-105.879167,https://ecdysis.org/collections/individual/index.php?occid=3220781
Pardosa groenlandica,Colorado,39.633333,-105.6,https://ecdysis.org/collections/individual/index.php?occid=3220782
Pardosa groenlandica,Colorado,37.898884,-107.712006,https://ecdysis.org/collections/individual/index.php?occid=3220783
Pardosa groenlandica,Colorado,39.941667,-107.285,https://ecdysis.org/collections/individual/index.php?occid=3222512
Pardosa groenlandica,Colorado,39.941667,-107.285,https://ecdysis.org/collections/individual/index.php?occid=3222528
Pardosa groenlandica,Colorado,39.926111,-107.269167,https://ecdysis.org/collections/individual/index.php?occid=3222529
Pardosa groenlandica,Colorado,39.923056,-107.326111,https://ecdysis.org/collections/individual/index.php?occid=3222534
Pardosa groenlandica,Colorado,39.942222,-107.279444,https://ecdysis.org/collections/individual/index.php?occid=3222535
Pardosa groenlandica,Colorado,39.941667,-107.285,https://ecdysis.org/collections/individual/index.php?occid=3222538
Pardosa groenlandica,Colorado,39.918333,-107.331667,https://ecdysis.org/collections/individual/index.php?occid=3222549
Pardosa mackenziana,Colorado,39.183708,-106.054316,https://ecdysis.org/collections/individual/index.php?occid=3179743
Pardosa mackenziana,Colorado,39.055369,-106.087759,https://ecdysis.org/collections/individual/index.php?occid=3180939
Pardosa mackenziana,Colorado,39.91083,-105.48194,https://ecdysis.org/collections/individual/index.php?occid=3180941
Pardosa mackenziana,Colorado,40.33333,-105.70833,https://ecdysis.org/collections/individual/index.php?occid=3180952
Pardosa mackenziana,Colorado,39.58861,-105.64278,https://ecdysis.org/collections/individual/index.php?occid=3180954
Pardosa mackenziana,Colorado,40.366558,-105.585931,https://ecdysis.org/collections/individual/index.php?occid=3180965
Pardosa mackenziana,Colorado,40.07697,-106.694745,https://ecdysis.org/collections/individual/index.php?occid=3180966
Pardosa mackenziana,Colorado,40.04389,-105.52117,https://ecdysis.org/collections/individual/index.php?occid=3180967
Pardosa mackenziana,Colorado,39.91083,-105.48194,https://ecdysis.org/collections/individual/index.php?occid=3180994
Pardosa mackenziana,Colorado,39.677,-105.597,https://ecdysis.org/collections/individual/index.php?occid=3183977
Pardosa mackenziana,Colorado,39.795917,-105.450389,https://ecdysis.org/collections/individual/index.php?occid=3183979
Pardosa mackenziana,Colorado,39.796306,-105.45,https://ecdysis.org/collections/individual/index.php?occid=3184005
Pardosa mackenziana,Colorado,39.889778,-105.60975,https://ecdysis.org/collections/individual/index.php?occid=3184041
Pardosa mackenziana,Colorado,39.875722,-105.528306,https://ecdysis.org/collections/individual/index.php?occid=3184089
Pardosa mackenziana,Colorado,39.826667,-105.499583,https://ecdysis.org/collections/individual/index.php?occid=3184090
Pardosa mackenziana,Colorado,39.791361,-105.449639,https://ecdysis.org/collections/individual/index.php?occid=3184094
Pardosa mackenziana,Colorado,39.660833,-105.588611,https://ecdysis.org/collections/individual/index.php?occid=3184218
Pardosa mackenziana,Colorado,39.678889,-105.491111,https://ecdysis.org/collections/individual/index.php?occid=3184223
Pardosa mackenziana,Colorado,39.518722,-105.401611,https://ecdysis.org/collections/individual/index.php?occid=3185366
Pardosa mackenziana,Colorado,39.568917,-105.384306,https://ecdysis.org/collections/individual/index.php?occid=3186691
Pardosa mackenziana,Colorado,39.506972,-105.420806,https://ecdysis.org/collections/individual/index.php?occid=3186692
Pardosa mackenziana,Colorado,39.674369,-105.559875,https://ecdysis.org/collections/individual/index.php?occid=3186920
Pardosa mackenziana,Colorado,39.5075,-105.413111,https://ecdysis.org/collections/individual/index.php?occid=3187319
Pardosa mackenziana,Colorado,39.526361,-105.420722,https://ecdysis.org/collections/individual/index.php?occid=3188271
